éplucher	antenar	verb	0.1877839
cependant	o	adverb	0.0
pleurite	câmpus	noun	0.19820762
gangstérisme	evocativa	noun	0.22554785
spectre	conciliação	noun	0.20369698
grouillement	02/2012	noun	0.23067093
désaccord	.quem	noun	0.19720317
vivre	secretariar	verb	0.24813482
extrêmement	o	adverb	0.0
donner	legalmente	verb	0.19373569
cachalot	o	noun	0.0
isocèle	1quarto	adjective	0.19952041
autoritairement	o	adverb	0.0
Giovannina	sória	properNoun	0.24844356
Eddy	myotis	properNoun	0.25533816
aphasie	comunhão	noun	0.24116805
atteint	o	verb	0.0
inverseur	mundano	noun	0.2184544
utopisme	o	noun	0.0
demi-finaliste	o	noun	0.0
gratte-ciel	o	noun	0.0
négligence	noivos	noun	0.21305144
perspective	decada	noun	0.27474374
CSA	fold	noun	0.25977692
musculaire	testamentário	adjective	0.227382
bracelet	aresto	noun	0.24939355
règlement	p.165	noun	0.25965747
cotiser	prossegar	verb	0.23079719
expert	inclusiva	noun	0.2371487
déduire	o	verb	0.0
vicier	incitar	verb	0.2201056
sarde	devera	noun	0.22412658
essence	concertino	noun	0.24036455
rénover	dissuader	verb	0.19939998
influencer	o	verb	0.0
habillement	o	noun	0.0
remodelage	4:28	noun	0.25138837
enquête	debe	noun	0.17661434
théisme	orgão	noun	0.16250606
aboucher	o	verb	0.0
normaliser	ajudar	verb	0.17880899
silure	dissonância	noun	0.24168846
acromégalie	geléia	noun	0.18038087
surréaliste	careto	adjective	0.21760213
invagination	musicólogo	noun	0.19601557
Reza	marani	properNoun	0.22350168
Tymoshenko	knopfler	properNoun	0.21119887
symphoniste	metropolitanos	noun	0.1970164
fasciculation	discurso	noun	0.2302342
dialectologie	elas	noun	0.20591253
antenne	2004/05	noun	0.1792931
caddie	o	noun	0.0
inférer	desejar	verb	0.17942567
faunistique	o	adjective	0.0
savoureux	pertinente	adjective	0.26800162
pioche	o	noun	0.0025997423
pilosité	ex ministra	noun	0.2515231
ascension	model	noun	0.19576742
short	o	noun	0.0
simpliste	heterossexual	adjective	0.21980749
bourgeois	o	noun	0.0
exonérer	star	verb	0.20254868
despotique	gêmeo	adjective	0.20773703
réaffirmation	banida	noun	0.1709579
Gange	o	properNoun	0.0
Prusse-Orientale	cassetta	properNoun	0.26559484
souillé	o	adjective	0.0
rétinopathie	o	noun	0.0
graduer	o	verb	0.012489244
autojustification	cru	noun	0.20382774
régulièrement	o	adverb	0.08768902
architecturer	verificar	verb	0.14332761
curation	novo	noun	0.2273517
centraliser	frequentar	verb	0.20692334
Oudmourtie	mohamad	properNoun	0.24445112
recrutement	possuirmo	noun	0.23642056
permis	gingado	noun	0.26376563
insatiable	estoico	adjective	0.23974812
hippie	filtrador	noun	0.25063905
raccourci	encalço	noun	0.19066298
Charo	transição	properNoun	0.20092975
indubitable	o	adjective	0.0
ductilité	formular	noun	0.219331
dégoûter	o	verb	0.0
castration	corporais	noun	0.2428638
Bucovine	calvi	properNoun	0.30944082
fenêtre	desfaçatez	noun	0.21533714
siège	cart	noun	0.21854886
Airbus	easyjet	properNoun	0.23462617
transporteur	ganense	noun	0.2160134
versant	pitoresco	noun	0.17824039
recouvrement	4:27	noun	0.22005734
coupable	fecal	adjective	0.2029956
Saint-Vincent-et-les-Grenadines	bernadotte	properNoun	0.23946893
Athènes	fnp	properNoun	0.23209313
moralisation	topic	noun	0.22583282
épingler	artilhar	verb	0.19217178
coïncider	o	verb	0.0
pangermanique	o	adjective	0.0
funeste	o	adjective	0.0
ventilatoire	o	adjective	0.0
communautariste	aposto	adjective	0.19294497
Transylvanie	tena	properNoun	0.28410822
tâche	sossego	noun	0.23977004
partiel	participo	adjective	0.22201915
algonquin	psicodramático	adjective	0.25691685
étalage	o	noun	0.0
assorti	o	adjective	0.0
épicycle	trio	noun	0.21659496
controversé	see	adjective	0.22247687
participation	interessante	noun	0.20880604
caoutchouc	o	noun	0.0
castrer	o	verb	0.0
chevaleresque	consultivo	adjective	0.20154646
reportage	auto revelação	noun	0.251497
intermitent	respeitoso	adjective	0.17524275
Ratisbonne	boghossian	properNoun	0.22716668
unitif	mínimos	adjective	0.17403947
déroulement	o	noun	0.0
loyaliste	o	adjective	0.0
savant	internacional	adjective	0.19262102
Bertha	carnaval	properNoun	0.20427507
implacable	franciscanos	adjective	0.21868038
classificateur	saxofone	noun	0.1847587
vélociste	autosserviço	noun	0.22103423
triton	lista	noun	0.21445826
océanique	o	adjective	0.0
cylindrique	o	adjective	0.0
étonner	agenciar	verb	0.1894715
fisc	o	noun	0.0
prescient	tridentino	adjective	0.21386355
farfadet	aracnóide	noun	0.22360902
avocat	luxo	noun	0.23009
rouble	grammy	noun	0.22009626
intercepter	governavar	verb	0.19043383
virer	o	verb	0.0
meuble	o	adjective	0.0
inflammabilité	espermo	noun	0.23735799
impassible	maltês	adjective	0.18569711
médailler	valorar	verb	0.2263225
développeur	(1	noun	0.20467764
Aragon	hampstead	properNoun	0.24669316
phare	sucessiva	noun	0.19421236
mictionnel	austero	adjective	0.2132986
